audiopath,speaker_name,text,emotion,sensitivity
W014_fear_level_1_027.txt.wav,W014,It was not whatever tale was told by tails.,fear,1
W036_fear_level_2_039.txt.wav,W036,Todd placed top priority on getting his bike fixed.,fear,2
W023_fear_level_2_045.txt.wav,W023,I'll have a scoop of that exotic purple and turquoise sherbet.,fear,2
W036_neutral_level_1_049.txt.wav,W036,His shoulder felt as if it were broken.,neutral,1
M042_surprised_level_2_023.txt.wav,M042,The clumsy customer spilled some expensive perfume.,surprised,2
W028_neutral_level_1_056.txt.wav,W028,Those musicians harmonize marvelously.,neutral,1
M023_happy_level_1_014.txt.wav,M023,Are your grades higher or lower than Nancy's.,happy,1
W023_happy_level_2_052.txt.wav,W023,No the man was not drunk he wondered how he got tied up with this stranger.,happy,2
M028_disgusted_level_3_023.txt.wav,M028,I'll have a scoop of that exotic purple and turquoise sherbet.,disgusted,3
W040_disgusted_level_2_036.txt.wav,W040,I'll have a scoop of that exotic purple and turquoise sherbet.,disgusted,2
M003_surprised_level_1_027.txt.wav,M003,It was not whatever tale was told by tails.,surprised,1
M007_disgusted_level_2_017.txt.wav,M007,Does society really exist as an entity over and above the agglomeration of men.,disgusted,2
M039_angry_level_2_024.txt.wav,M039,Withdraw all phony accusations at once.,angry,2
M022_fear_level_3_019.txt.wav,M022,One looked down on a sea of leaves a breaking wave of flower.,fear,3
W015_neutral_level_1_018.txt.wav,W015,He ripped down the cellophane carefully and laid three dogs on the tin foil.,neutral,1
W009_contempt_level_1_023.txt.wav,W009,Land based radar would help with this task.,contempt,1
W014_happy_level_1_005.txt.wav,W014,The eastern coast is a place for pure pleasure and excitement.,happy,1
M005_neutral_level_1_027.txt.wav,M005,The prospect of cutting back spending is an unpleasant one for any governor.,neutral,1
M025_fear_level_1_004.txt.wav,M025,Call an ambulance for medical assistance.,fear,1
W029_fear_level_1_032.txt.wav,W029,This is a problem that goes considerably beyond questions of salary and tenure.,fear,1
W009_sad_level_3_007.txt.wav,W009,He didn't figure her at all and if he found out a woman it'd be bad.,sad,3
M024_fear_level_2_004.txt.wav,M024,Call an ambulance for medical assistance.,fear,2
W028_fear_level_2_032.txt.wav,W028,This is a problem that goes considerably beyond questions of salary and tenure.,fear,2
W026_happy_level_1_013.txt.wav,W026,They used an aggressive policeman to flag thoughtless motorists.,happy,1
M009_happy_level_3_017.txt.wav,M009,His artistic accomplishments guaranteed him entry into any social gathering.,happy,3
M025_happy_level_3_002.txt.wav,M025,Don't ask me to carry an oily rag like that.,happy,3
W026_sad_level_1_043.txt.wav,W026,I'll have a scoop of that exotic purple and turquoise sherbet.,sad,1
M039_sad_level_1_013.txt.wav,M039,He didn't figure her at all and if he found out a woman it'd be bad.,sad,1
M011_happy_level_1_002.txt.wav,M011,Don't ask me to carry an oily rag like that.,happy,1
M011_contempt_level_3_022.txt.wav,M011,I'll have a scoop of that exotic purple and turquoise sherbet.,contempt,3
W015_neutral_level_1_030.txt.wav,W015,The eastern coast is a place for pure pleasure and excitement.,neutral,1
M027_angry_level_2_027.txt.wav,M027,No the man was not drunk he wondered how he got tied up with this stranger.,angry,2
W036_sad_level_2_043.txt.wav,W036,The plaintiff in school desegregation cases.,sad,2
M029_sad_level_2_013.txt.wav,M029,John cleans shellfish for a living.,sad,2
M032_contempt_level_3_012.txt.wav,M032,Family loyalties and cooperative work have been unbroken for generations.,contempt,3
M028_surprised_level_2_020.txt.wav,M028,He further proposed grants of an unspecified sum for experimental Hospitals.,surprised,2
W018_contempt_level_2_016.txt.wav,W018,Mosquitoes exist in warm humid climates.,contempt,2
W035_sad_level_3_050.txt.wav,W035,His superiors had also preached this saying it was the way for eternal honor.,sad,3
M030_happy_level_1_009.txt.wav,M030,By that time perhaps something better can be done.,happy,1
M042_disgusted_level_3_020.txt.wav,M042,If people were more generous there would be no need for welfare.,disgusted,3
W040_happy_level_2_058.txt.wav,W040,The revolution now under way in materials handling makes this much easier.,happy,2
M034_angry_level_2_012.txt.wav,M034,He will allow a rare lie.,angry,2
W025_fear_level_3_058.txt.wav,W025,The revolution now under way in materials handling makes this much easier.,fear,3
W036_neutral_level_1_061.txt.wav,W036,Todd placed top priority on getting his bike fixed.,neutral,1
W028_surprised_level_2_044.txt.wav,W028,I'll have a scoop of that exotic purple and turquoise sherbet.,surprised,2
M040_surprised_level_3_051.txt.wav,M040,His superiors had also preached this saying it was the way for eternal honor.,surprised,3
M007_surprised_level_3_014.txt.wav,M007,Please dig my potatoes up before frost.,surprised,3
M028_happy_level_3_008.txt.wav,M028,When you're less fatigued things just naturally look brighter.,happy,3
M034_angry_level_2_006.txt.wav,M034,The cat's meow always hurts my ears.,angry,2
W036_neutral_level_1_075.txt.wav,W036,No the man was not drunk he wondered how he got tied up with this stranger.,neutral,1
M037_neutral_level_1_040.txt.wav,M037,Please take this dirty table cloth to the cleaners for me.,neutral,1
M032_disgusted_level_2_021.txt.wav,M032,Todd placed top priority on getting his bike fixed.,disgusted,2
W019_happy_level_1_027.txt.wav,W019,It was not whatever tale was told by tails.,happy,1
M040_surprised_level_3_045.txt.wav,M040,Land based radar would help with this task.,surprised,3
W040_surprised_level_3_021.txt.wav,W040,The viewpoint overlooked the ocean.,surprised,3
W035_sad_level_3_044.txt.wav,W035,Land based radar would help with this task.,sad,3
W018_contempt_level_2_002.txt.wav,W018,Don't ask me to carry an oily rag like that.,contempt,2
M042_disgusted_level_3_034.txt.wav,M042,Todd placed top priority on getting his bike fixed.,disgusted,3
W026_sad_level_1_057.txt.wav,W026,The revolution now under way in materials handling makes this much easier.,sad,1
M025_happy_level_3_016.txt.wav,M025,By that one feels that magnetic forces are as general as electrical forces.,happy,3
M039_angry_level_2_018.txt.wav,M039,Cory and Trish played tag with beach balls for hours.,angry,2
M022_fear_level_3_025.txt.wav,M022,The plaintiff in school desegregation cases.,fear,3
M011_happy_level_1_016.txt.wav,M011,By that one feels that magnetic forces are as general as electrical forces.,happy,1
M039_sad_level_1_007.txt.wav,M039,The prospect of cutting back spending is an unpleasant one for any governor.,sad,1
W015_neutral_level_1_024.txt.wav,W015,Tornado's often destroy acres of farm land.,neutral,1
M029_sad_level_2_007.txt.wav,M029,He didn't figure her at all and if he found out a woman it'd be bad.,sad,2
M032_contempt_level_3_006.txt.wav,M032,Only lawyers love millionaires.,contempt,3
M005_neutral_level_1_033.txt.wav,M005,I'll have a scoop of that exotic purple and turquoise sherbet.,neutral,1
W016_surprised_level_2_021.txt.wav,W016,Todd placed top priority on getting his bike fixed.,surprised,2
M025_fear_level_1_010.txt.wav,M025,The fish began to leap frantically on the surface of the small lake.,fear,1
W029_fear_level_1_026.txt.wav,W029,Will Robin wear a yellow lily.,fear,1
M023_happy_level_1_028.txt.wav,M023,No the man was not drunk he wondered how he got tied up with this stranger.,happy,1
W026_happy_level_1_007.txt.wav,W026,Those musicians harmonize marvelously.,happy,1
M024_fear_level_2_010.txt.wav,M024,The fish began to leap frantically on the surface of the small lake.,fear,2
W028_fear_level_2_026.txt.wav,W028,Will Robin wear a yellow lily.,fear,2
W009_sad_level_3_013.txt.wav,W009,John cleans shellfish for a living.,sad,3
M009_happy_level_3_003.txt.wav,M009,Will you tell me why.,happy,3
M003_happy_level_3_013.txt.wav,M003,The oasis was a mirage.,happy,3
W024_disgusted_level_3_010.txt.wav,W024,Don't do Charlie's dirty dishes.,disgusted,3
W018_happy_level_3_017.txt.wav,W018,His artistic accomplishments guaranteed him entry into any social gathering.,happy,3
M037_happy_level_1_013.txt.wav,M037,They used an aggressive policeman to flag thoughtless motorists.,happy,1
M013_disgusted_level_2_024.txt.wav,M013,It was not whatever tale was told by tails.,disgusted,2
M031_sad_level_3_003.txt.wav,M031,Will you tell me why.,sad,3
M003_sad_level_3_019.txt.wav,M003,It is one of the rare public ventures here on which nearly everyone is agreed.,sad,3
W026_neutral_level_1_039.txt.wav,W026,Destroy every file related to my audits.,neutral,1
M026_surprised_level_3_005.txt.wav,M026,His shoulder felt as if it were broken.,surprised,3
M030_contempt_level_2_020.txt.wav,M030,Todd placed top priority on getting his bike fixed.,contempt,2
M013_contempt_level_2_010.txt.wav,M013,Let us differentiate a few of these ideas.,contempt,2
M019_contempt_level_2_030.txt.wav,M019,The revolution now under way in materials handling makes this much easier.,contempt,2
M025_sad_level_1_029.txt.wav,M025,No price is too high when true love is at stake.,sad,1
W011_sad_level_2_017.txt.wav,W011,American newspaper reviewers like to call his plays nihilistic.,sad,2
M041_sad_level_1_036.txt.wav,M041,It is one of the rare public ventures here on which nearly everyone is agreed.,sad,1
M033_angry_level_2_008.txt.wav,M033,Why do we need bigger and better bombs.,angry,2
W015_disgusted_level_1_001.txt.wav,W015,Please take this dirty table cloth to the cleaners for me.,disgusted,1
M035_sad_level_2_029.txt.wav,M035,No price is too high when true love is at stake.,sad,2
M040_angry_level_3_048.txt.wav,M040,The plaintiff in school desegregation cases.,angry,3
W009_angry_level_2_007.txt.wav,W009,Why else would Danny allow others to go.,angry,2
M031_surprised_level_1_001.txt.wav,M031,She had your dark suit in greasy wash water all year.,surprised,1
W035_disgusted_level_2_055.txt.wav,W035,She had your dark suit in greasy wash water all year.,disgusted,2
W021_happy_level_1_009.txt.wav,W021,Tim takes Sheila to see movies twice a week.,happy,1
W015_happy_level_3_009.txt.wav,W015,By that time perhaps something better can be done.,happy,3
M012_angry_level_2_003.txt.wav,M012,Will you tell me why.,angry,2
M033_fear_level_2_015.txt.wav,M033,Will Robin wear a yellow lily.,fear,2
M024_happy_level_1_026.txt.wav,M024,His superiors had also preached this saying it was the way for eternal honor.,happy,1
W018_surprised_level_3_010.txt.wav,W018,I took her word for it but is she really going with you.,surprised,3
M032_fear_level_1_015.txt.wav,M032,Will Robin wear a yellow lily.,fear,1
M028_neutral_level_1_031.txt.wav,M028,Todd placed top priority on getting his bike fixed.,neutral,1
W033_contempt_level_3_034.txt.wav,W033,Can your insurance company aid you in reducing administrative costs.,contempt,3
W021_contempt_level_1_043.txt.wav,W021,Land based radar would help with this task.,contempt,1
W029_surprised_level_1_001.txt.wav,W029,She had your dark suit in greasy wash water all year.,surprised,1
M039_neutral_level_1_013.txt.wav,M039,Thereupon followed a demonstration that tyranny knows no ideological confines.,neutral,1
M032_sad_level_2_010.txt.wav,M032,There's no chance now of all of us getting away.,sad,2
W037_surprised_level_2_024.txt.wav,W037,Please dig my potatoes up before frost.,surprised,2
M022_happy_level_3_018.txt.wav,M022,He would not carry a brief case.,happy,3
M035_fear_level_3_020.txt.wav,M035,We will achieve a more vivid sense of what it is by realizing what it is not.,fear,3
M022_sad_level_1_010.txt.wav,M022,There's no chance now of all of us getting away.,sad,1
W024_sad_level_2_020.txt.wav,W024,Before Thursday's exam review every formula.,sad,2
W037_surprised_level_2_030.txt.wav,W037,Salvation reconsidered.,surprised,2
M032_sad_level_2_004.txt.wav,M032,The prospect of cutting back spending is an unpleasant one for any governor.,sad,2
M039_neutral_level_1_007.txt.wav,M039,Bridges tunnels and ferries are the most common methods of river crossings.,neutral,1
W029_surprised_level_1_015.txt.wav,W029,While waiting for Chipper she crisscrossed the square many times.,surprised,1
M035_disgusted_level_2_025.txt.wav,M035,The plaintiff in school desegregation cases.,disgusted,2
M022_sad_level_1_004.txt.wav,M022,The prospect of cutting back spending is an unpleasant one for any governor.,sad,1
W035_disgusted_level_2_041.txt.wav,W035,Land based radar would help with this task.,disgusted,2
M031_surprised_level_1_015.txt.wav,M031,Grandmother outgrew her upbringing in petticoats.,surprised,1
W009_angry_level_2_013.txt.wav,W009,Lot of people will roam the streets in costumes and masks and having a ball.,angry,2
M012_angry_level_2_017.txt.wav,M012,Lot of people will roam the streets in costumes and masks and having a ball.,angry,2
M033_fear_level_2_001.txt.wav,M033,She had your dark suit in greasy wash water all year.,fear,2
W018_surprised_level_3_004.txt.wav,W018,The carpet cleaners shampooed our oriental rug.,surprised,3
M028_neutral_level_1_025.txt.wav,M028,The carpet cleaners shampooed our oriental rug.,neutral,1
M032_fear_level_1_001.txt.wav,M032,She had your dark suit in greasy wash water all year.,fear,1
W033_contempt_level_3_020.txt.wav,W033,Family loyalties and cooperative work have been unbroken for generations.,contempt,3
M007_contempt_level_2_008.txt.wav,M007,He stole a dime from a beggar.,contempt,2
M035_contempt_level_1_025.txt.wav,M035,His superiors had also preached this saying it was the way for eternal honor.,contempt,1
W033_sad_level_1_019.txt.wav,W033,There's no chance now of all of us getting away.,sad,1
